text,label
Grandioso todo lo que escribe sobre la GRAN mentira de . @BraulioBarquero,1
"El postre, una flor naranja  (caqui y mango) 
.
.
.

#fruitlover #fruit #mango #flor #flordefrutas #fruitadetardor #december #blw  #postresaludable #instafood #instafruit… https://www.instagram.com/p/Brn18sslEpl/?utm_source=ig_twitter_share&igshid=b2rpqy0rp2ig …",0
"Los pesaditos que criticáis las comidas navideñas porque no son suficientemente , espero que llevéis varios días planeando, organizando y comprando y que hoy os hayáis levantado a las 8:00 para ir adelantando la cena.",0
"Ya almorzaron pinches gana panes? 
#vegan  #fitfam #organicfood #glutenfree #healthylifestyle #fruitsaladcollection #breakfast #TuesdayMorning",0
": Amelie, la joven que muestra en #Instagram su asombrosa recuperación de la #anorexia. http://ow.ly/RwT1c",1
"Cena de cuchara, caliente y sana... para nuestros senderistas. 
#cremadecalabaza
#estilosdevida   er #comidasana #healthyfood",0
"Esta es la lechuga cultivada por Naźzareno, Nenno, mi suegro, el sabor, el color mmmmmm no tengo palabras, ¡ buenísimo! #ensalada #lechuga #salad  #italianfood #italianovero #nostrano #delicia #veganfood #cultivadores",0
"Me da terror, ansiedad, estrés, subir de peso, gracias  #anamia #bulimia #bully",1
"Pastillas,Lagrimas,Burlas,Voces,Pensamientos suicidas,Vómitos,Así era ella hasta que tomo la decisión de dejar EL QUE DIRÁN",1
#Thinspo para esta tarde lluviosa.  #Thinspiration #Skinny,1
"Ahí vamos de nuevo  , que tengan un día increíble , mientras yo a pelearme con la alberca , ya que ! #FelizJueves #TerapiaAcuática  #Vegana  #Tattoo #Natacion #EstoNoEstáChido – en Sports World Cititower",0
"ya no se conforman con atacar a las niñas y adolescentes.
http://esferainformativa.com.mx/sitio/ana-y-mia-cada-vez-atacan-a-mas-mujeres-de-esta-edad/ …",1
"GRACIAS DIOS POR REGALARNOS ESTA HERMOSA NATURALEZA. 
.
FELIZ DOMINGO 
.
.
#elvimarsanchez  #ifbbpro #girl #boot #gymgirl #core model #bodybuilging #motivation… https://www.instagram.com/p/BvY86ugBLQ4/?utm_source=ig_twitter_share&igshid=gkl6xl137dx3 …",0
"Montaña, mar + correr  No se puede pedir más.

Cuando pienso lo feliz que me hace esa sensación, lo que más me apetece es volver a sentirla 
#trail #ejercicio #deporte  #deporte… https://www.instagram.com/p/BvW3gbHnshG/?utm_source=ig_twitter_share&igshid=1ctayj1e0iq6k …",0
"#adriterapia #cheatmeal antes de trabajar!!! Yogur de xanceda  de vacas #happys  con #fresas y #arándanos  #yummyyummy #merenaaaaaa  #foodie #gymyñam en A Coruña,… https://www.instagram.com/p/Buglo5CnyY2/?utm_source=ig_twitter_share&igshid=164phe4h9t9ks …",0
"Adoramos las dulces tardes de domingo!
Compartir tartas y momentos!
#CaféÁgora #leonesp #burguer  #slowfood #healthy #menu #gourmet #copas #tartascaseras",0
"Buena vista...
#Buenavida #wellfitretreats #wellness  #adventure #baja #mexico #yogaretreats @ El Sargento, Baja California Sur, Mexico https://www.instagram.com/p/BvUMlvqgTzZ/?utm_source=ig_twitter_share&igshid=odtwjeea0k5k …",0
"Soy gorda, soy triste, voy a quedar sola para siempre #imfat #anamia",1
yo para no contar calorias no como nada,1
cada vez que voy a conseguirlo la cago   #proana #proanadiets #promia #bulimia #bulimianervosa #bulimic #bulimicgirl #anorexia #anorexic #anorexiaeetclub #anorexiarecovery #tca #eatingdisorder #gorda,1
"""Kaizen"".
Y tú, eres hoy mejor que ayer?
---
#lifestyle #healthy  #aesthetic #workout #deporte #nutricion #coaching #gym #madrid #españa #herbalife24… https://www.instagram.com/andriu_24fit/p/BvCohHioHNC/?utm_source=ig_twitter_share&igshid=17m5uvymiq2c …",0
"Rodéate de Personas Maravillosas, que te impulsan a seguir.
Es lo mejor que la VIDA te puede DAR..
#Motivation #Aguascalientes #Cardio #Mexico #PerformanceTeam #YoSoyKamakanDgo … https://www.instagram.com/p/BvUbHCpBC4C/?utm_source=ig_twitter_share&igshid=8rvybqk8pgwz …",0
"Vale madres, compraron carnitas. Voy a vomitar #princesa",1
Yo no se que seria de mi vida sin los laxantes,1
"El desayuno de mi hijo hoy. Yo voy por ayuno de 16hrs.

Rollos de Jamón rellenos con palta/aguacate molido. Acompañan huevos revueltos con toque de órgano fresco

@MetodoGrez #LowCarbChile #keto #lowcarb #lchf",0
"Solo queremos lograr un IMC incompatible con la vida. 

#proana  #sweetanorexia",1
como buscar  pero en ingles ????a.??,1
me siento mal de nuevo porque me siento cada día más gorda y no paro de comer ya fue  #mejoresamigas,1
"#Bufé/#buffet  de Produtos/Productos #Galegos/#Gallegos con Indicativos de #Calidade /#Calidad
#DOP #IXP #iGP @carlosorozacifp @profesorfp 
CIFP Carlos Oroza (#Pontevedra).
#Galicia #GalicianFood #Galician #CalidadDiferenciada

#TraditionalFood #Origin
22/02/2019",0
"Checa en la página todas combinaciones que puedes probar  https://buff.ly/2EO2Nb2  
“No dejes para mañana lo que puedes probar hoy”

#instagood #photooftheday #followme #picoftheday #instadaily #nature #style #smile #food  #life #instamood #photo #bestoftheday #Mexico",0
Como me sentiré mañana supongo que igual,1
Follow for follow bebes  #thinspo #thinspiration #anorexia #bulimia #ed #eatingdisorders #calories,1
"2 kilos en 1 dia mas gorda no puedo estar... pierdo el control de nuevo 

#ihatemylife",1
"¿Ya sabéis lo que vais a comer? en nuestro #menú #diario encontraréis gran #variedad, ¡os esperamos!   #comidacasera #realfooding #madridrio #arganzuela",0
"#Anorexia  
Las webs que invitan y enseñan a ser #PRINCESAS.  http://youtu.be/SAxdaRnEw1Q  @YouTube

#TCA  #padres #adolescentes #bulimia",1
Cosas sencillamente ricas   er ing #plantbased https://ift.tt/2OsbCtJ,0
Una panza asi por favoor #thinspo,1
"Cuando estas muy #destroy ... pero te muestras tal como eres...

#coldprince  #proana #promia #anorexia #bulimia #thinspiraton #depresion #grunge #depressed #suicide #suicidal #yonki #cocaine

Mi Blog:

http://coldprincenocome.blogspot.com",1
Kenia se lleva el triunfo en Maratón de Jerusalem https://ift.tt/2HDqR2r,0
"Tercer día de la dieta ABC.
>.<“ ayer hice las 500 kcal... a ver hoy las 300...",1
"Si te apetece un #capricho, no dejes de preguntarnos por nuestros ‘fuera de carta’    
Reservas al 
               856 13 63 10.
.
.
.
#restaurante 
#gastronomia 

#queso
#comidasana 
#branding
#jerez
#tartar
#cocina 
#carne
#food
#foodie 
#gambas",0
Disfrutando de la naturaleza #streetart #streetphotography  #urbanart,0
"¿Quieres adelgazar? Aqui un truco. Deja las Idioteces, Haz puto ejercicio, come mas sano, menos mierda y dejad de lloriquear",1
"La imaginación es siempre más poderosa que la realidad. Y mucho más divertida.
-Mey

#tumblr  #homicida #mentesuicida #chicasuicida",1
La primera cosecha del huerto: acelgas. #proud #orgullo #huerto #ecologico  https://www.instagram.com/p/Bor1P-QA4lj/?utm_source=ig_twitter_share&igshid=z5yg8g5481ww …,0
Una meta medio cumplida de pesar 55 ahora peso 47 en 3 semanas logre bajar aunque mi meta era pesar 45,1
"Te resistes en entrenar persistes dónde estás.
-
-
-
24coach #perderpeso #superacion  https://www.instagram.com/p/BvWvp7PpaRc/?utm_source=ig_twitter_share&igshid=15i6j3nnv0oht …",0
"HABITOS DIARIOS PARA MEJORAR NUESTRO DIA A DIA

 Nunca dejes de correr 
Si se puede #runningteamsuperacion  #salud #healthylifestyle #healthyfood #ejercicios 
 motivation
#yoelegicorrer #runningteamsuperacion #gabrielhugovilella",0
"Quiero volver a crear mi grupo de princesas por WhatsApp... Quien se une?

 #princesasdecristal #proana #promia #LGBT",1
"Judías verdes, atún al natural, aceitunas negras, tomate, cebolla y lechuga  green beans, natural tuna, black olives,  tomato, onion and lettuce. I love it!  #nutrietica #ensalada #salad #cenasana #wellness #fooding #realfooding #realfooder  #foodiegram #ricorico",0
"Llegó el momenot de hacer #Zumba. Suscribite al Club  y recibe las mejores rutinas en tu celular. Ademas quedas participando en la rifa de Membresias Gratis al #Gym.
 Envía FIT al 400
 Dale clic https://goo.gl/T4wzVV",0
"""@amorporana3: #thinspo #proana  #thinspiration #thin 2 ejemplos de perfeccion """,1
Pues eso!  y menos !!!,0
"Rodéate de personas que te aporten puras cosas positivas 
Credits : @DanielTorres14_
. 
.
.
#2k19 #follow #hairstyle #selfie lifestyle #fitlife  addict #trainhard… https://www.instagram.com/p/BvUF-Q_nqf0/?utm_source=ig_twitter_share&igshid=std4qzsqngzv …",0
"Tenemos más #Ofertas para animaros el mes, llevando 3 Paquetes de Semillas (iguales o diferentes) tenéis un 10% de descuento en las 3! Recuerda que todas nuestras Semillas son #Ecológicas y #SinGluten

 #disfrutandosingluten #comersingluten #eatclean #vegan",0
La cena de los campeones: salmón a la plancha con surtido de verduras y un vaso de crema de pollo  #cenasaludable https://www.instagram.com/p/BrlLbYtnNbF/?utm_source=ig_twitter_share&igshid=17k7eo3cd4ul1 …,0
me convertí en alguien más..,1
Meús para la semana del 9 al 15 de julio de 2018 https://ift.tt/2KCJnXb  #dietamediterránea   #comidadetemporada #comidadeproximidad #MásMercadoYMenosSupermercado,0
"En Parcela 70 sabemos que te encanta probar comida nueva. Ven y conoce la variedad de platillos con los que contamos.  
 
 #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano #Comidas #ValleDeGuadalupe #ViñedosMexicanos  #EnsenadaBajaCalifornia #BajaCalifornia",0
#antojo que mierda mañana me va a tocar pasar todo el día con lax.  #quieroserflaca #depression,1
"Adivinen quien no comerá hoy hasta las 6 o más tarde, exacto yo! :3 u.u
#proana #thinspo",1
¿A quién le interesa que existan cuerpos extremadamente delgados? #anorexia #dietas  http://bit.ly/2oY64N,1
"#thinspo   
10000% hermosa,  pediré un cuerpo así para la sgt navidad.  ;D ” QUIERO EDAS PIERNAAAAS",1
"Hace un par de semanas empeze pero volvi a recaer, entonces volvi a empezar. Help me",1
"Todos con Alejandra Navarro la señora de la montaña 
Clínica de Rehabilitación Santa Lucía apoyando el deporte
#correr #running #run #runner #runners    #trailrunning #corredor… https://www.instagram.com/p/BvKBq_mjKPV/?utm_source=ig_twitter_share&igshid=1ufd2tkgf5993 …",0
"""quiero volver a pesar 55 por lo menos"" y tu meta no era 55? estupida,te faltan neuronas #wannez #wanna",1
"6) Se ha hablado de comer limpio, TCA, bio, eco, superalimentos, precio... pero solo te quedas con .
Tú atribuyes TODO esto a tu labor en #Realfooding 
Es más, yo en el vídeo destaco la labor pedagógica y la coincidencia en 90% de los casos. No sé a qué viene tu molestia",0
"#tip
Mover los pies acelera el metabolismo.
 #thinspiration #thin",1
Ayudame a salvar vidas  #princesasanaymía #anoreixa #bulimarexia #ayuda  https://www.instagram.com/p/BOSxfc5AUwr/,1
"Esta enfermedad es una lucha diaria, que no termina nunca. Cansada pero nunca voy a dejar de pelearla",1
"Kèfir con Crema de Leche, chocolate con cacao 100%, Chantilly, arándanos y almendras

Seguidores del @MetodoGrez, consumir después de las 18 en P1

#keto #lchf #lowcarb",0
"Que porque se demoran tanto las mujeres en un baño??
.
.

Aquí está la respuesta!! Mil fotos  boomerangs  
.
.

Con las bebes isaorozcocf camilopezz91 .
.

#chelicoach … https://www.instagram.com/p/BvRcllMhhad/?utm_source=ig_twitter_share&igshid=2rn26c4ibfdh …",0
"Prinzzz  que se respeta, come 5 veces al día. Después se daña el metabolismo y engordamos y ké asko. 

Pendejas.",1
Todo@s son bienvend@s al grupo de WhatsApp de . Hecho para ayudarnos y lograr la perfección. https://chat.whatsapp.com/3XHfyKvaUtv7ZFeLuRY8xo … #anaymiaforever,1
"""Ya Me Puse A Pensar Que Respirar Me Engorda""",1
"Este Jueves esto puede estar en tu mesa, si el jueves abrimos así que aprovecha y pedí sushi, hace tu pedido en @EbisushiA #sushi #sushi #sushiargentina #sushitime #sushiroll #sushiman #sushimania #sushitime #comidasana #comida #comidasaludable  #comidafitness",0
"De los 3 kilos que me propuse bajar para semana santa, ya solo me faltan 7.
#NeverBackDown #Crosspig",0
#entrenarydisfrutar de eso se trata #FITMIX #partymix #xfit #lunesinfernales #MIERCOLESSALVAJES #ritmo #training #team #pasion #salud #sports #dance #deporte  #gym #life #zumba… https://www.instagram.com/p/BvJpOsIHk6c/?utm_source=ig_twitter_share&igshid=13w2ay8qx6jbt …,0
"Queixo da #DOP Arzúa-Ulloa
Queso de la DOP Arzúa-Ulloa
#Cremoso #SelfMelting #Mantecoso #Manteigoso
#Galician #QuesoGallego
#QueixoGalego #QueixoDoPaís
#Cheese #Queixo
#Queso 
#Fromage #PDO
#Formatge #Gazta #Formatge #Käse #Kaas
#Cheeselovers #LowCarb 
#cheeseholic",0
#day ##fitness en Cerro Las Tres Cruces https://www.instagram.com/chacamario/p/BvKDSxJD6pw/?utm_source=ig_twitter_share&igshid=vpr1wewr8819 …,0
"En nuestra #carta encontraréis opciones #ligeras y #sabrosas , ¿ya habéis decidido?  #mecuido #saludable  #madridrio",0
"@MariaIsabelolb unas cosas ahí de viejas bobas que quieres ser anorexicas, son tendencias  #thinspo unas bobas ahi",1
"¿Por qué las #curvas de la modelo , #AngélicaHernández, la tienen en #líos?  http://huila.extra.com.co/511432?rs=2079265000 …",0
Esto es tan perfecto .  #Thinspo,1
"Pastel de coliflor y papa gratinada, relleno de pino de pavo. #Temuco Recuerden #ComerSano si es una opción. #menosprocesados volvamos a lo #natural #AvrMercado
#alimentacionsana #almuerzosaludable #HuevosOrgánicos #sintrigo #sinharinasrefinadas  #comidasana",0
secretos : Lo peor de todo esto es ese miedo d morir atragantada con tu propio vómito seria tan asqueroso; desesperado y solitario,1
Esta báscula dice que sólo tengo unos kilos de más pero este vestido dice que estoy en obesidad mórbida #losvestidosnomienten,1
"Heeeellouuuusss! Mi desayuno de miércoles 
Tortitas de maíz con orégano + un huevo a la plancha + York y lo super vaso de agua con limón  no podía estar mas bueno!!!
#recetasJJFIT
Que tengais un super feliZZZZ día 
#JJFIT #realfooder  #nutrijuanafit",0
"Stay strong. You can do this.
Mantente fuerte. Tu puedes hacerlo.",1
"Desayunar sano es muy fácil. Granola sin azúcares añadidos. Receta fácil y sana.
 Sigue el enlace en la bio para los ingredientes de la receta.
#recetasfaciles #recetassaludables #realsocialvideo #granola #chocolate #datiles #yummy",0
¿Por qué me siento vacía y tengo tanto miedo? Testimonio paciente #anorexia #bulimia http://ow.ly/yMfCb,1
"Queréis? #guapo #influencer  en Berlin, Germany https://www.instagram.com/p/BljeTSHH3Hf/?utm_source=ig_twitter_share&igshid=1ky1ka3hjo92l …",0
"@DaBrunette quisieras, ya subí de nuevo esos pinches 5 kilos que baje hace una semana  necesito",1
"Pues despues de un mes lesionado del hombro, por fin empezamos a poder tocar el Snatch... Poco a poco vamos mejorando, sólo hay un camino... ""SEGUIR PELEANDO"" #crossfit … https://www.instagram.com/p/BvKJVgkHBw1/?utm_source=ig_twitter_share&igshid=1e79m4lxo2wjt …",0
"""#ParaEllas En #PlanetaSports tenemos las camisetas #NewBalance con tecnología de secado rápido que absorbe la humedad del cuerpo.
#Deportes #Running #Training #NB #Venezuela """,0
"La guerra esta en mi mente, las cicatrices en mi piel",1
No se me dan los desórdenes alimenticios. Me gusta mucho comer,1
Empezando el día 1 de ayuno  #RexyBill,1
"A alguien mas le pasa de tener hambre de compota de manzana??? Me antoje, q rico!!",0
"Os esperamos hoy para #comer con el #mejor #arroz con #bogavante de Madrid Rio, ¿a qué estáis esperando?  #madridrio #arganzuela #arroces  #comidacasera #madridmola",0
#TrastornosAlimentarios ¿Qué ves cuando me ves? http://www.laarena.com.ar/1__1-que-ves-cuando-me-ves-1056540-52.html … vía @DiarioLaArena,1
"las tallas de la ropa 
g=gorda
m=me mato de ambre por bajar  
ch=chingada madre no me entra",1
"Se puede , se puede,  se puede  #thinspo #skinny #body #proana",1
Time to relax..  Bitches #noeat,1
"@mutantnation nos presenta su bcaa 9.7; con más de 7g de #BCAA radio de 2:1:1 y una mezcla de Taurina, glutamina, L-arginina y más.. Disponible en #latiendadehulk #fit  #bodybuilding #crossfit #RD #SD #megusta #bikini #bikinibody #gym #nopainnoga… https://ift.tt/2HttjsS",0
Ya estoy perdiendo las esperanzas de llegar a ser thinspo #thinspo,1
Mis dosis de cafeína. #proana #promia #coldprince  https://www.instagram.com/p/BHNNpPeBpf8-8lDxJyPiB9mWs-9w-xzO0gkLn80/ …,1
"Feliz día a todos los padres del mundo! 

 #barcelona #gym #dietasana #deporte #gains #madrid #zaragoza #sevilla #crossfitespaña #alimentacionsana #deporte #españa",0
Historias reales: la lucha contra los trastornos alimenticios http://wp.me/p46CQO-qn  #anorexia #bulimia,1
"Yo en realidad no existo, solo soy un personaje creado por la sociedad, fabricado a base de verdades a medias, de mentiras bonitas, en busca de un sueño tan absurdo como inalcanzable. Y así como yo no existo, tú tampoco, la autenticidad es un espejismo.
#ana #mia  #ayuno",1
"Expertos en nutrición opinan sobre una tendencia de alimentación que reivindican ""la comida de nuestras abuelas"".
 #comudadesiempre",0
"Y Ana me dijo: No puedes comer, no comas maldita cerda""",1
Felices 6 años sin apéndice :'(,1
Jueves de lluvia. Noche de #Thinspo,1
"¿Sabías que las mujeres gastan 1.000 euros más que los hombres al año por los mismos productos? http://bit.ly/2JjXLr6 
#marketingdigital #redessociales #españa #clientes #ventas #gimnasios  #entrenadorpersonal #gimnasiomoderno",0
"Están los anfitriones que te sirven agua, y los que te hacen un batido casero. La diferencia está en tener o no tener nuestra Multimixer + Smoothier Mix & Go. 
¡Fácil, sencillo y para toda la familia! #SEVERINteCuida #CocinaconSEVERIN  ing #yummie",0
Vivo en un mundo de porqueria donde mis zorras son,1
"Conoce la variedad de platillos que tenemos en Parcela 70.
Visita nuestro sitio web: http://www.parcela70.com/es/    
 #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano #Comidas #Ensenada #CopaDeVino #ValleDeGuadalupe  #ViñedosMexicanos",0
"A pesar de las diferencias, en los entrenamientos nos enfocamos en mejorar día a día, y no pensar en la bronca que nos tenemos 
@TeerRoxy @TEERoficial 
#Titans #titanesenelring  #fitgirl #FitnessMotivation #FitnessGoals",0
ellas son mi vidaa ... #cositas   #mama https://instagram.com/p/2kcaS9EEK-/,1
"Al mal tiempo, camarones salteados 

#omega3 #saludable #nutricion   #perdergrasa #perderpeso #comidasana #eatclean #eatingclean #weightlose #paleo #healthy https://www.instagram.com/p/BsI-2iWhYcn/?utm_source=ig_twitter_share&igshid=mh9wmvbkg3iv …",0
"""Eres tan lindo pero te ves tan triste""",1
Princesas Nueva Dieta Muy Sencilla...,1
"Si no entiedes no te metas 

 #suicide #depression 
Algunas cosas es mejor dejarlas quietas :)",1
Alguien Que me Diga Las Otras Formas para Bajar Por que Yo Ya olvide solo se Las de,1
Hoy en nuestro face hablamos de las páginas #proana y #promia https://m.facebook.com/story.php?story_fbid=1487869421493220&id=1410918212521675 … #anorexia #bulimia #elche,1
"Los sábados en modo   #Training #running Se disfrutan igual  Recordar que hay que hidratarse bien  #quenadatepare & Equiparse bien  #thatfeeling 

@amlsport 

@sport_hg 

#SaturdayMorning",0
"Me siento mal creo q cene mucho voy a bomitar

#VoyABomitar",1
"Uno de los lemas que me gusta, es que bonito está más bueno.
Pollo a la plancha con especias, patatas con aceite y ensalada. .
#masendocrino #dietasana #dietamediterranea #aove #aceitedeoliva #spain #cooking #cocinaespañola #comidasana   #hungry #bonapp…",0
"Tomo agua y tomo agua, pero no me lleno... Casi 2lts voy y tengo hambre #ana #mia  #anorexia #proana #promia",1
Tarde o temprano aprenderás q nada es todo y todo es nada...#depression  #youandmi #Ana #mia #kute,1
Esas páginas de  me tientan,1
"El mundo te aplaudirá por tenerlas, pero su aprobación jamás te saciará. Seguirás con tu vacío y tristeza. Te lo aseguro #surviver",1
"Algo anda mal aquí? 
#josepika  #vidasanayactiva",0
Como mierda baje 4 kilos en tres dias chabon?,1
"Hay que vomitar maximo antes de una hora despues de cada comida, si pasa la hora aunque vomites te engordas  #anatips",1
Hoy comemos en casa de los yayos   #hoycomemos #paella #ensalada #comerenfamilia  #healthyfood #healthylifestyle #instafood #instanutrition #instafamily #instamum… https://www.instagram.com/p/BoeIVFiF7Ja/?utm_source=ig_twitter_share&igshid=tpjwkb4jbclk …,0
"Razones para no andar con una de prepa
1. Anda en la moda  
Con una basta",1
"Q hijos de puta!!!

https://youtu.be/hjpSUPa1EZs   #Multifrutas",0
"Lo hice para aquellas que están como Elsa 
  #mia #ana #sucide #fat #gorda #kilosdemas",1
Lomo saltado #rebelkitchen #onogrinds #bigisland #hawaii #madewithlove #freshfood #bigislandbeef #smallbusiness  @ Rebel Kitchen https://www.instagram.com/p/BqTcjhXAFE9/?utm_source=ig_twitter_share&igshid=b8e55xj3wmas …,0
"Las tardes de los jueves merecen ser celebradas!
Y es que ya casi es viernes!!!
Pon un mojito y me tomo  un descansito!
#CaféÁgora #leonesp #burguer  #slowfood #healthy #menu #gourmet #mojito",0
Llego mi chico y mi chica my white girl #stoned #coldprince   #proana #promia #anorexia #bulimia #depressed #cocaine,1
"El tip: Hay que vomitar maximo antes de una hora despues de cada comida, si pasa la hora aunque vomites te engordas",1
Si te caes levántate y sigue adelante. #health  #fit #TFLers model addict #fitspo #workout #bodybuilding #cardio #gym #train #training #photooftheday #health… https://www.instagram.com/p/BvWZtuThRTJ/?utm_source=ig_twitter_share&igshid=ys4b2k8gvct6 …,0
"CLIC AQUI https://buff.ly/2URugyo 
Precio de la #oferta EUR 13,99. Ver detalles
Ahorras: EUR 26,00 (65%)
Altavoz Bluetooth Muzili
  286 opiniones de clientes
#OFERTAS #FelizDomingo #GHDUO24M #promociones #deporte #Musica  #Pangea2vs2",0
"En #PizzeríaCarlosValdemoro pensamos que la pizza es la mejor amiga del hambre, sobretodo si es una de las nuestras. 
.
.
.
#pizzeriacarlos #valdemoro #pizzaday #pizzatime #pizzaaddicts #ilovepizza #pizza #food #foodie #foodieaddicts  #instafood #instapizza #pizzeria",0
Para cenar... me he marcado unas gambitas al curry con garbanzos especiados al horno  ing,0
Because every calorie is a war   #anamia,1
"Dinar verdures en forma d'espaguetis  pot ser una bona opció si t'avorreix menjar carabassó  sempre en puré 
 #espaguetisdecalabacin #verdurasensemesura #dinarsaludable https://www.instagram.com/p/Bs-l-h_BUxa/?utm_source=ig_twitter_share&igshid=15ks4ft10yc0c …",0
"I'm sorry, that I'm not a person anymore, I'm a problem. 
https://www.youtube.com/watch?v=n9AFmmk0c5Q …
 #proana #thinspo",1
"Por fiiiinnnnn, soy una enamorada de las Granadas 
.
.
.
.
#granada #granadas   #comidasaludable #comida sana #foodlife #foodforlife #foodphoto… https://www.instagram.com/p/BoKGc02HIfB/?utm_source=ig_twitter_share&igshid=xte6ufp55c76 …",0
"Buen dia! Nuestro cuerpo merece el mejor trato.Compromiso asumido 

#eatfresh  #eggs #omega3 #healthy #healthyfood ing #saludable #nutricion  #aguacate https://www.instagram.com/p/Br26wVCBHif/?utm_source=ig_twitter_share&igshid=zu0hhbjrf2nc …",0
Basta ya de webs Pro-Ana y Pro-Mía. Es urgente una regulación legal al respecto http://huff.to/1JkqTEF  via @ElHuffPost,1
No por hacer más ruido entrenas mejor. Usa tu #silencio y tu atención plena para mejorar los resultados de tu #entrenamiento... #respeta el trabajo de los demás!  #AnytimeFitness  #FelizViernes #FelizFinde #GymAttitude  #Fit #gym #workout #mindfulness #sport,0
"No he comido nada en todo el día, además de la arepa que me dio Ana.  #Hipster #AnorexiaIsLife #Love #Peace #InstaHipster #Coffee.",1
"En http://instagram.com/vitonica_com   Más sencillo... ¡IMPOSIBLE! Los tres macronutrientes en un solo plato: - Pan integral  carbohidratos
- Aguacate machacado  grasas saludables
- Huevo poché  proteínas
- Espinacas
- ¡Y que aproveche!

#receta #recipe #eatrealfood  #ag…",0
#Anorexia y #bulimia: información desde la experienc... http://eldivandelorena.blogspot.com/2015/05/anorexia-y-bulimia-informacion-desde-la.html?spref=tw … #eldivandelorena  #trastornosdealimentacion,1
"¿Complicado comer sano? Venga, hasta luego!  Pimientos + pechugas de pollo (lo hemos acompañado de una ensalada)  #eatrealfood  #healthyfood #healthy… https://www.instagram.com/p/BtGzABSlgYL/?utm_source=ig_twitter_share&igshid=1te6iu924l96b …",0
"Mejor con camiseta 
IKAKI

#comefrutacoño  de postal https://www.instagram.com/p/Bp4-xFXhN_9yX8B7A8OLLHfdoKJ75dKkDtq8Cg0/?utm_source=ig_twitter_share&igshid=14d8qif4t33mg …",0
El 7 de febrero te propongo atender la presentación de un programa de terapia de grupo para reducir o abandonar tu adicción /obsesión alimentaria. Por Internet. #TCA  #TOC #atracón https://www.eventbrite.es/e/entradas-me-quiero-tratar-de-mi-tca-no-ser-ana-no-ser-mia-55130591082?ref=estw …,1
Felicidad es que la ropa comience a quedarte grande.  #Perfección,1
"Aquí partiendo el 2019 carnívoro.

Carne de Vacuno, Pollo, Cerdo y Vianesas. Todo a la parrilla.

@MetodoGrez #keto #lchf  #carnivorediet",0
"En una sociedad como la actual llena de estímulos y productos artificiales, saber elegir es clave para nuestra #salud y #bienestar. El codirector de #Regenera, @CarlosRegenera, habla de este tema en nuestro blog.  http://ow.ly/ml7t30l6HHl   #NutriciónEvolutiva",0
"Ese sentimiento que te queda después de vomitar, es cómo una verdadera salvación.",1
"Cambia tu estilo de vida de una vez, sigue una dieta equilibrada y sana, conviértete en un verdadero realfooder gracias a @CarlosRios y su reto de comida real: http://ow.ly/BeFs30jMSFv  #retocomidareal #realfooding  #foodie #healthy #SEVERIN",0
"Almuerzo llego de nutrientes, antioxidantes y . .
.
.
Ensalada de kale, rugula, tomate, mango y cebolla morada aderecé con un poco de sal, limón y aceite de oliva . Pescado atún  a la pancha y palatino macho
  #infalob
.
#almuerzosaludable #hea…",0
RT @PrevenPsico: #Anorexia Las webs que invitan y enseñan a ser #PRINCESAS. http://youtu.be/SAxdaRnEw1Q  @YouTube #TCA  #padres #bulimia,1
El dolor de la bulimia contado en imágenes #bulimia #anorexia  http://ow.ly/B1uA0  http://ow.ly/i/6L597,1
Like si estás igual xD #motivation #diet #salud #eatclean #exercise   #fitlife #fit #training #bodybuilder #health #healthyfood #fitfam #workout #gym #fitfood… https://www.instagram.com/p/Br3PrMuhO29/?utm_source=ig_twitter_share&igshid=1dryft0sip07o …,0
Pimientos con huevo a 65°C + rape con una salsa riquísima!! @Tondeluna_ mi sitio favorito de Logroño para comer #tondeluna #riquisimo #sano #calidad  #comidaeal #felizdomingo… https://www.instagram.com/p/Bo6vw7SnQyr/?utm_source=ig_twitter_share&igshid=17kus5mxarsxa …,0
"El cereal me lleno, y eso me da mucho asco, y encima me di cuenta de que no como por hambre, sino que como porque mí cuerpo ya se acostumbro a comer x comer y no por hambre #ana #mia  #anorexia #bulimia #proana #promia #ed",1
"Desde hoy , tomaré más agua que decisiones",1
Amo los tortees picantes csm. AH PERO MAÑANA 1 HORA DE CARDIO SEGURO PORQUE,1
"Salteandome las comida. Cigarrillos. 

#stoned #coldprince  … https://www.instagram.com/p/BXv-pnJledrayTeacd7CH4EOW4D2qRDl6Gs5d40/ …",1
"Minas idiotas y las que siguen los tips y consejos de  , por dios sociedad en que estas convirtiendo a las criaturas de 13 años!",1
"¿Quieres aprender a comer? ¿Qué alimentos no deben faltar en tu #Alimentación? Nuestros #docentes te forman en #nutrición adaptando cada curso a cualquier tipo de negocio. 

#Formación",0
Lo que mas me gusta del verano es que no me dan ganas de comer #anorexia #goals,1
"Otra día más que se vuelve a repetir... Tengo frio en pleno invierno siento mi corazón latiendo todo el tiempo, solo tomo agua",1
"Llegó la primavera   y el clima nos invita a ejercitarmos al aire libre. ¡Veamos opciones de entretenimiento para esta nueva estación !

 #outdoor #jardin #tenisdemesa #pingpong #slackline #camaelastica #eBike #pedelec #deporte #ocioinfantil",0
